Date,Open,High,Low,Close,Adj Close,Volume
20-10-1969,1.09465,1.106996,1.08642,1.098765,0.254736,810200
21-10-1969,1.098765,1.115226,1.09465,1.102881,0.255691,816600
22-10-1969,1.102881,1.119342,1.061728,1.069959,0.248058,7022600
23-10-1969,1.069959,1.074074,1.049383,1.057613,0.245196,1190600
24-10-1969,1.057613,1.08642,1.053498,1.061728,0.24615,1351200
27-10-1969,1.061728,1.078189,1.057613,1.069959,0.248058,1096200
28-10-1969,1.069959,1.074074,1.053498,1.061728,0.24615,1041200
29-10-1969,1.061728,1.061728,0.99177,1.004115,0.232793,9339600
30-10-1969,1.004115,1.028807,1.004115,1.028807,0.240888,1293600
31-10-1969,1.028807,1.057613,1.028807,1.045267,0.244742,2539200
03-11-1969,1.045267,1.053498,1.041152,1.041152,0.243778,786000
04-11-1969,1.041152,1.049383,1.024691,1.032922,0.241851,901800
05-11-1969,1.032922,1.053498,1.032922,1.049383,0.245705,658800
06-11-1969,1.049383,1.053498,1.032922,1.032922,0.241851,1272000
07-11-1969,1.032922,1.045267,1.028807,1.045267,0.244742,941400
10-11-1969,1.045267,1.082304,1.045267,1.074074,0.251487,1190600
11-11-1969,1.074074,1.078189,1.061728,1.069959,0.250523,652400
12-11-1969,1.078189,1.123457,1.078189,1.123457,0.263049,1548800
13-11-1969,1.123457,1.123457,1.09465,1.106996,0.259195,962400
14-11-1969,1.106996,1.106996,1.078189,1.09465,0.256304,652400
17-11-1969,1.09465,1.115226,1.078189,1.078189,0.25245,1733600
18-11-1969,1.078189,1.082304,1.061728,1.065844,0.249559,1332800
19-11-1969,1.065844,1.082304,1.053498,1.053498,0.246669,716600
20-11-1969,1.053498,1.057613,1.037037,1.045267,0.244742,725400
21-11-1969,1.045267,1.057613,1.037037,1.037037,0.242815,923400
24-11-1969,1.037037,1.057613,1.020576,1.037037,0.242815,1138400
25-11-1969,1.032922,1.032922,1.00823,1.032922,0.241851,798200
26-11-1969,1.032922,1.041152,1.012346,1.028807,0.240888,919800
28-11-1969,1.028807,1.032922,1.012346,1.024691,0.239924,504000
01-12-1969,1.024691,1.053498,1.024691,1.024691,0.239924,588800
02-12-1969,1.024691,1.028807,1.00823,1.00823,0.23607,719400
03-12-1969,1.00823,1.016461,1.00823,1.00823,0.23607,725400
04-12-1969,0.987654,1.00823,0.987654,1,0.234143,1478600
05-12-1969,1,1,0.987654,0.99177,0.232216,558800
08-12-1969,0.99177,0.99177,0.971193,0.971193,0.227398,801800
09-12-1969,0.971193,0.983539,0.958848,0.958848,0.224507,1026200
10-12-1969,0.958848,0.971193,0.958848,0.967078,0.226434,661800
11-12-1969,0.967078,0.979424,0.942387,0.942387,0.220653,713000
12-12-1969,0.942387,0.954733,0.942387,0.942387,0.220653,901800
15-12-1969,0.942387,0.967078,0.942387,0.962963,0.225471,840800
16-12-1969,0.962963,0.967078,0.938272,0.938272,0.219689,591600
17-12-1969,0.938272,0.942387,0.921811,0.921811,0.215835,1448400
18-12-1969,0.921811,0.950617,0.90535,0.938272,0.219689,974600
19-12-1969,0.938272,0.971193,0.930041,0.938272,0.219689,1154000
22-12-1969,0.938272,0.942387,0.909465,0.921811,0.215835,1029000
23-12-1969,0.917695,0.917695,0.897119,0.91358,0.213908,1187000
24-12-1969,0.921811,0.967078,0.921811,0.954733,0.223544,792200
26-12-1969,0.954733,0.979424,0.954733,0.971193,0.227398,601200
29-12-1969,0.971193,0.979424,0.921811,0.921811,0.215835,1101800
30-12-1969,0.921811,0.938272,0.909465,0.938272,0.219689,1430000
31-12-1969,0.938272,0.975309,0.917695,0.925926,0.216799,2207600
02-01-1970,0.925926,0.979424,0.925926,0.979424,0.229325,634400
05-01-1970,1.00823,1.024691,1.00823,1.016461,0.237997,741000
06-01-1970,1.024691,1.049383,1.024691,1.028807,0.240888,1354400
07-01-1970,1.028807,1.045267,1.020576,1.032922,0.241851,646400
08-01-1970,1.032922,1.037037,1.00823,1.020576,0.23896,807600
09-01-1970,1.020576,1.032922,0.995885,0.995885,0.233179,634400
12-01-1970,0.995885,1,0.979424,0.987654,0.231252,567200
13-01-1970,0.983539,0.983539,0.934156,0.938272,0.219689,883200
14-01-1970,0.934156,0.934156,0.91358,0.930041,0.217762,1105400
15-01-1970,0.925926,0.925926,0.90535,0.909465,0.212945,1436400
16-01-1970,0.909465,0.909465,0.872428,0.880658,0.2062,1166400
19-01-1970,0.880658,0.884774,0.839506,0.851852,0.199455,1470000
20-01-1970,0.851852,0.90535,0.831276,0.90535,0.211981,1083800
21-01-1970,0.909465,0.938272,0.909465,0.917695,0.214872,585800
22-01-1970,0.917695,0.921811,0.893004,0.893004,0.20909,354800
23-01-1970,0.893004,0.91358,0.868313,0.872428,0.204273,437400
26-01-1970,0.872428,0.880658,0.860082,0.864198,0.202346,394400
27-01-1970,0.839506,0.839506,0.790123,0.794239,0.185965,4054400
28-01-1970,0.794239,0.806584,0.777778,0.777778,0.182111,1215000
29-01-1970,0.765432,0.765432,0.699588,0.736625,0.172476,1728000
30-01-1970,0.744856,0.781893,0.744856,0.757202,0.177293,1761600
02-02-1970,0.757202,0.786008,0.73251,0.73251,0.171512,1497000
03-02-1970,0.73251,0.765432,0.707819,0.748971,0.175366,2481200
04-02-1970,0.748971,0.773663,0.707819,0.716049,0.167658,1302600
05-02-1970,0.707819,0.707819,0.691358,0.699588,0.163804,1330200
06-02-1970,0.699588,0.703704,0.691358,0.703704,0.164767,1178400
09-02-1970,0.703704,0.707819,0.691358,0.703704,0.164767,4260800
10-02-1970,0.703704,0.716049,0.691358,0.699588,0.163804,1342200
11-02-1970,0.699588,0.699588,0.691358,0.699588,0.163804,1035200
12-02-1970,0.699588,0.703704,0.691358,0.699588,0.163804,917000
13-02-1970,0.699588,0.703704,0.625514,0.658436,0.154168,15697800
16-02-1970,0.658436,0.670782,0.641975,0.658436,0.154168,2678600
17-02-1970,0.658436,0.666667,0.650206,0.666667,0.156095,1035200
18-02-1970,0.666667,0.753086,0.666667,0.73251,0.171512,2988800
19-02-1970,0.748971,0.781893,0.748971,0.761317,0.178257,3125000
20-02-1970,0.781893,0.81893,0.781893,0.806584,0.188856,1573200
24-02-1970,0.823045,0.847737,0.823045,0.831276,0.194637,1579400
25-02-1970,0.831276,0.855967,0.806584,0.855967,0.200418,3201200
26-02-1970,0.855967,0.868313,0.798354,0.823045,0.19271,1779600
27-02-1970,0.823045,0.823045,0.8107,0.823045,0.19271,692400
02-03-1970,0.823045,0.823045,0.794239,0.794239,0.185965,822600
03-03-1970,0.794239,0.806584,0.781893,0.794239,0.185965,889400
04-03-1970,0.794239,0.802469,0.781893,0.790123,0.185002,549200
05-03-1970,0.790123,0.806584,0.790123,0.790123,0.185002,1087200
06-03-1970,0.790123,0.790123,0.757202,0.765432,0.17922,360800
09-03-1970,0.757202,0.757202,0.740741,0.744856,0.174403,588800
10-03-1970,0.744856,0.757202,0.73251,0.757202,0.177293,555200
11-03-1970,0.769547,0.790123,0.769547,0.773663,0.181147,858800
12-03-1970,0.773663,0.773663,0.757202,0.757202,0.177293,631800
13-03-1970,0.757202,0.769547,0.740741,0.748971,0.175366,595200
16-03-1970,0.748971,0.753086,0.73251,0.740741,0.173439,688800
17-03-1970,0.740741,0.744856,0.73251,0.736625,0.172476,491600
18-03-1970,0.736625,0.744856,0.728395,0.73251,0.171512,352200
19-03-1970,0.73251,0.73251,0.679012,0.683128,0.159949,2371800
20-03-1970,0.687243,0.711934,0.687243,0.707819,0.165731,807600
23-03-1970,0.711934,0.753086,0.711934,0.753086,0.17633,449400
24-03-1970,0.753086,0.753086,0.736625,0.744856,0.174403,670800
25-03-1970,0.748971,0.806584,0.748971,0.773663,0.181147,1460600
26-03-1970,0.773663,0.802469,0.773663,0.781893,0.183074,716600
30-03-1970,0.781893,0.781893,0.757202,0.765432,0.17922,318600
31-03-1970,0.765432,0.773663,0.744856,0.748971,0.175366,637400
01-04-1970,0.748971,0.753086,0.736625,0.736625,0.172476,473600
02-04-1970,0.736625,0.753086,0.736625,0.748971,0.175366,425000
03-04-1970,0.748971,0.761317,0.736625,0.761317,0.178257,1077600
06-04-1970,0.761317,0.769547,0.740741,0.748971,0.175366,413000
07-04-1970,0.748971,0.769547,0.744856,0.744856,0.174403,461600
08-04-1970,0.748971,0.761317,0.748971,0.757202,0.177293,324200
09-04-1970,0.757202,0.765432,0.748971,0.761317,0.178257,263600
10-04-1970,0.761317,0.765432,0.728395,0.728395,0.170548,613200
13-04-1970,0.728395,0.736625,0.716049,0.736625,0.172476,558800
14-04-1970,0.736625,0.748971,0.720165,0.720165,0.168621,433800
15-04-1970,0.720165,0.72428,0.711934,0.711934,0.166694,506600
16-04-1970,0.711934,0.73251,0.711934,0.728395,0.170548,753200
17-04-1970,0.72428,0.72428,0.658436,0.687243,0.160913,6272000
20-04-1970,0.687243,0.703704,0.687243,0.703704,0.164767,491600
21-04-1970,0.703704,0.707819,0.683128,0.683128,0.159949,2053200
22-04-1970,0.683128,0.691358,0.666667,0.666667,0.156095,610200
23-04-1970,0.666667,0.670782,0.646091,0.650206,0.152241,1324200
24-04-1970,0.654321,0.687243,0.654321,0.666667,0.156095,537200
27-04-1970,0.666667,0.679012,0.625514,0.63786,0.14935,1621800
28-04-1970,0.63786,0.650206,0.604938,0.617284,0.144532,1597400
29-04-1970,0.617284,0.674897,0.617284,0.674897,0.158022,1132400
30-04-1970,0.674897,0.695473,0.646091,0.650206,0.152241,996200
01-05-1970,0.650206,0.666667,0.650206,0.666667,0.156889,698400
04-05-1970,0.666667,0.670782,0.641975,0.650206,0.153015,440000
05-05-1970,0.650206,0.654321,0.62963,0.62963,0.148173,1032600
06-05-1970,0.63786,0.658436,0.63786,0.646091,0.152047,798200
07-05-1970,0.646091,0.654321,0.646091,0.650206,0.153015,261000
08-05-1970,0.650206,0.658436,0.646091,0.654321,0.153984,376400
11-05-1970,0.654321,0.658436,0.641975,0.641975,0.151078,336600
12-05-1970,0.641975,0.662551,0.625514,0.658436,0.154952,622200
13-05-1970,0.658436,0.658436,0.641975,0.641975,0.151078,385200
14-05-1970,0.641975,0.658436,0.621399,0.63786,0.15011,1314800
15-05-1970,0.63786,0.658436,0.617284,0.658436,0.154952,1266200
18-05-1970,0.658436,0.666667,0.633745,0.641975,0.151078,656000
19-05-1970,0.63786,0.63786,0.617284,0.617284,0.145268,555200
20-05-1970,0.617284,0.621399,0.596708,0.600823,0.141394,886800
21-05-1970,0.600823,0.600823,0.580247,0.592593,0.139457,1375400
22-05-1970,0.592593,0.604938,0.576132,0.584362,0.13752,695000
25-05-1970,0.584362,0.584362,0.55144,0.55144,0.129772,1144800
26-05-1970,0.55144,0.576132,0.54321,0.555556,0.130741,1217600
27-05-1970,0.555556,0.563786,0.539095,0.559671,0.131709,1889000
28-05-1970,0.572016,0.609053,0.572016,0.584362,0.13752,1922400
29-05-1970,0.584362,0.600823,0.567901,0.600823,0.141394,2083400
01-06-1970,0.600823,0.604938,0.592593,0.604938,0.142362,1308600
02-06-1970,0.604938,0.613169,0.559671,0.576132,0.135583,1976600
03-06-1970,0.576132,0.576132,0.559671,0.572016,0.134615,1154000
04-06-1970,0.572016,0.588477,0.555556,0.555556,0.130741,1676600
05-06-1970,0.555556,0.555556,0.502058,0.518519,0.122025,4491800
08-06-1970,0.518519,0.54321,0.510288,0.530864,0.12493,734600
09-06-1970,0.530864,0.547325,0.514403,0.514403,0.121056,792200
10-06-1970,0.514403,0.522634,0.502058,0.502058,0.118151,722600
11-06-1970,0.502058,0.506173,0.493827,0.502058,0.118151,1381400
12-06-1970,0.502058,0.502058,0.477366,0.485597,0.114277,2229200
15-06-1970,0.485597,0.489712,0.481481,0.489712,0.115246,759000
16-06-1970,0.489712,0.506173,0.489712,0.502058,0.118151,729000
17-06-1970,0.502058,0.522634,0.493827,0.506173,0.119119,880400
18-06-1970,0.506173,0.510288,0.493827,0.510288,0.120088,555200
19-06-1970,0.510288,0.539095,0.510288,0.510288,0.120088,804600
22-06-1970,0.510288,0.510288,0.489712,0.493827,0.116214,500600
23-06-1970,0.489712,0.489712,0.452675,0.452675,0.10653,1220600
24-06-1970,0.452675,0.45679,0.436214,0.444444,0.104593,1044800
25-06-1970,0.444444,0.45679,0.440329,0.452675,0.10653,591600
26-06-1970,0.452675,0.45679,0.436214,0.436214,0.102656,729000
29-06-1970,0.436214,0.440329,0.419753,0.427984,0.100719,698400
30-06-1970,0.427984,0.436214,0.407407,0.411523,0.096845,1193400
01-07-1970,0.411523,0.415638,0.403292,0.415638,0.097814,780200
02-07-1970,0.415638,0.432099,0.411523,0.415638,0.097814,661800
06-07-1970,0.415638,0.419753,0.403292,0.407407,0.095877,810200
07-07-1970,0.407407,0.415638,0.395062,0.399177,0.09394,741000
08-07-1970,0.403292,0.493827,0.403292,0.493827,0.116214,2988800
09-07-1970,0.493827,0.502058,0.465021,0.469136,0.110403,3264600
10-07-1970,0.469136,0.473251,0.45679,0.460905,0.108466,1081200
13-07-1970,0.460905,0.465021,0.440329,0.444444,0.104593,801800
14-07-1970,0.444444,0.45679,0.440329,0.44856,0.105561,461600
15-07-1970,0.44856,0.45679,0.44856,0.45679,0.107498,576800
16-07-1970,0.45679,0.469136,0.44856,0.45679,0.107498,625400
17-07-1970,0.460905,0.481481,0.460905,0.481481,0.113309,1008200
20-07-1970,0.481481,0.489712,0.473251,0.473251,0.111372,1415000
21-07-1970,0.473251,0.481481,0.465021,0.473251,0.111372,585800
22-07-1970,0.473251,0.473251,0.460905,0.469136,0.110403,658800
23-07-1970,0.469136,0.469136,0.452675,0.460905,0.108466,935400
24-07-1970,0.460905,0.460905,0.440329,0.45679,0.107498,795600
27-07-1970,0.45679,0.465021,0.44856,0.44856,0.105561,828800
28-07-1970,0.44856,0.45679,0.440329,0.440329,0.103624,564600
29-07-1970,0.444444,0.45679,0.444444,0.44856,0.105561,400800
30-07-1970,0.44856,0.452675,0.440329,0.444444,0.104593,494400
31-07-1970,0.444444,0.460905,0.444444,0.444444,0.105373,698400
03-08-1970,0.444444,0.469136,0.427984,0.440329,0.104397,1417800
04-08-1970,0.436214,0.436214,0.423868,0.427984,0.10147,935400
05-08-1970,0.427984,0.436214,0.423868,0.432099,0.102446,713000
06-08-1970,0.427984,0.427984,0.415638,0.423868,0.100494,354800
07-08-1970,0.423868,0.427984,0.415638,0.427984,0.10147,944000
10-08-1970,0.427984,0.432099,0.415638,0.423868,0.100494,516000
11-08-1970,0.423868,0.423868,0.415638,0.419753,0.099519,348600
12-08-1970,0.419753,0.423868,0.415638,0.415638,0.098543,528200
13-08-1970,0.415638,0.419753,0.411523,0.415638,0.098543,403400
14-08-1970,0.415638,0.415638,0.411523,0.411523,0.097567,312200
17-08-1970,0.411523,0.423868,0.411523,0.415638,0.098543,919800
18-08-1970,0.415638,0.423868,0.415638,0.415638,0.098543,1014200
19-08-1970,0.415638,0.423868,0.415638,0.423868,0.100494,504000
20-08-1970,0.427984,0.436214,0.427984,0.436214,0.103421,2095400
21-08-1970,0.444444,0.44856,0.444444,0.44856,0.106348,783200
24-08-1970,0.45679,0.469136,0.45679,0.465021,0.110251,1135800
25-08-1970,0.465021,0.477366,0.452675,0.45679,0.1083,1830800
26-08-1970,0.460905,0.469136,0.460905,0.460905,0.109275,1463600
27-08-1970,0.460905,0.469136,0.45679,0.465021,0.110251,1320600
28-08-1970,0.469136,0.510288,0.469136,0.510288,0.120983,4899000
31-08-1970,0.526749,0.555556,0.526749,0.530864,0.125862,2636400
01-09-1970,0.530864,0.539095,0.526749,0.530864,0.125862,972000
02-09-1970,0.530864,0.547325,0.526749,0.547325,0.129765,1621800
03-09-1970,0.55144,0.572016,0.55144,0.567901,0.134643,1958600
04-09-1970,0.572016,0.588477,0.572016,0.588477,0.139521,1156800
08-09-1970,0.588477,0.592593,0.572016,0.592593,0.140497,1964600
09-09-1970,0.596708,0.617284,0.596708,0.609053,0.1444,1785800
10-09-1970,0.600823,0.600823,0.567901,0.584362,0.138546,1618400
11-09-1970,0.584362,0.592593,0.563786,0.572016,0.135619,1056800
14-09-1970,0.572016,0.572016,0.555556,0.559671,0.132692,695000
15-09-1970,0.559671,0.580247,0.547325,0.547325,0.129765,734600
16-09-1970,0.547325,0.572016,0.547325,0.567901,0.134643,1011000
17-09-1970,0.576132,0.609053,0.576132,0.576132,0.136594,1630800
18-09-1970,0.580247,0.596708,0.580247,0.596708,0.141473,518600
21-09-1970,0.596708,0.596708,0.572016,0.588477,0.139521,579600
22-09-1970,0.580247,0.580247,0.567901,0.572016,0.135619,336600
23-09-1970,0.572016,0.576132,0.563786,0.563786,0.133667,546600
24-09-1970,0.563786,0.596708,0.563786,0.592593,0.140497,950400
25-09-1970,0.592593,0.596708,0.580247,0.584362,0.138546,610200
28-09-1970,0.580247,0.580247,0.572016,0.572016,0.135619,704600
29-09-1970,0.572016,0.580247,0.563786,0.576132,0.136594,561600
30-09-1970,0.576132,0.580247,0.559671,0.559671,0.132692,822600
01-10-1970,0.55144,0.55144,0.530864,0.530864,0.125862,926000
02-10-1970,0.530864,0.530864,0.514403,0.518519,0.122935,1302600
05-10-1970,0.530864,0.567901,0.530864,0.559671,0.132692,1120400
06-10-1970,0.559671,0.576132,0.559671,0.563786,0.133667,749600
07-10-1970,0.563786,0.567901,0.547325,0.563786,0.133667,1041200
08-10-1970,0.563786,0.567901,0.547325,0.55144,0.13074,640200
09-10-1970,0.55144,0.555556,0.539095,0.55144,0.13074,367200
12-10-1970,0.55144,0.55144,0.526749,0.534979,0.126838,385200
13-10-1970,0.534979,0.539095,0.522634,0.526749,0.124886,467400
14-10-1970,0.526749,0.530864,0.518519,0.522634,0.12391,449400
15-10-1970,0.522634,0.526749,0.514403,0.526749,0.124886,531000
16-10-1970,0.522634,0.522634,0.514403,0.514403,0.121959,282000
19-10-1970,0.514403,0.514403,0.493827,0.502058,0.119032,892800
20-10-1970,0.502058,0.510288,0.493827,0.502058,0.119032,719400
21-10-1970,0.506173,0.518519,0.506173,0.510288,0.120983,415800
22-10-1970,0.510288,0.514403,0.497942,0.502058,0.119032,461600
23-10-1970,0.502058,0.518519,0.493827,0.506173,0.120008,807600
26-10-1970,0.506173,0.518519,0.493827,0.510288,0.120983,889400
27-10-1970,0.510288,0.518519,0.493827,0.493827,0.117081,856200
28-10-1970,0.493827,0.493827,0.473251,0.489712,0.116105,901800
29-10-1970,0.489712,0.493827,0.477366,0.477366,0.113943,315800
30-10-1970,0.477366,0.485597,0.473251,0.477366,0.113943,255000
02-11-1970,0.477366,0.485597,0.469136,0.469136,0.111979,425000
03-11-1970,0.481481,0.497942,0.481481,0.485597,0.115908,324200
04-11-1970,0.485597,0.497942,0.481481,0.485597,0.115908,500600
05-11-1970,0.485597,0.489712,0.477366,0.477366,0.113943,312200
06-11-1970,0.477366,0.485597,0.469136,0.473251,0.112961,367200
09-11-1970,0.473251,0.485597,0.469136,0.469136,0.111979,1205400
10-11-1970,0.469136,0.477366,0.465021,0.465021,0.110997,498000
11-11-1970,0.465021,0.477366,0.460905,0.460905,0.110015,1065600
12-11-1970,0.460905,0.469136,0.45679,0.460905,0.110015,464400
13-11-1970,0.45679,0.45679,0.44856,0.44856,0.107068,348600
16-11-1970,0.44856,0.465021,0.44856,0.452675,0.10805,546600
17-11-1970,0.452675,0.465021,0.452675,0.452675,0.10805,486000
18-11-1970,0.452675,0.45679,0.444444,0.444444,0.106085,552600
19-11-1970,0.444444,0.44856,0.436214,0.436214,0.104121,294200
20-11-1970,0.436214,0.444444,0.432099,0.436214,0.104121,382400
23-11-1970,0.436214,0.452675,0.427984,0.436214,0.104121,2357000
24-11-1970,0.436214,0.440329,0.427984,0.436214,0.104121,595200
25-11-1970,0.436214,0.44856,0.427984,0.444444,0.106085,1436400
27-11-1970,0.44856,0.469136,0.44856,0.469136,0.111979,756000
30-11-1970,0.473251,0.489712,0.473251,0.481481,0.114926,965600
01-12-1970,0.481481,0.493827,0.473251,0.477366,0.113943,831800
02-12-1970,0.477366,0.485597,0.473251,0.481481,0.114926,1317800
03-12-1970,0.481481,0.514403,0.477366,0.506173,0.120819,2691000
04-12-1970,0.469136,0.469136,0.444444,0.469136,0.111979,2778600
07-12-1970,0.469136,0.481481,0.469136,0.469136,0.111979,1011000
08-12-1970,0.469136,0.493827,0.45679,0.493827,0.117873,1864800
09-12-1970,0.493827,0.493827,0.477366,0.481481,0.114926,683000
10-12-1970,0.481481,0.493827,0.477366,0.481481,0.114926,1087200
11-12-1970,0.481481,0.497942,0.481481,0.489712,0.11689,734600
14-12-1970,0.489712,0.497942,0.477366,0.477366,0.113943,1156800
15-12-1970,0.477366,0.489712,0.460905,0.469136,0.111979,661800
16-12-1970,0.469136,0.473251,0.465021,0.465021,0.110997,558800
17-12-1970,0.465021,0.473251,0.45679,0.45679,0.109032,907400
18-12-1970,0.45679,0.469136,0.44856,0.460905,0.110015,1332800
21-12-1970,0.460905,0.465021,0.44856,0.452675,0.10805,716600
22-12-1970,0.452675,0.45679,0.444444,0.444444,0.106085,886800
23-12-1970,0.444444,0.45679,0.444444,0.45679,0.109032,868400
24-12-1970,0.45679,0.469136,0.45679,0.469136,0.111979,583200
28-12-1970,0.469136,0.485597,0.465021,0.481481,0.114926,992600
29-12-1970,0.481481,0.489712,0.477366,0.489712,0.11689,1320600
30-12-1970,0.489712,0.493827,0.473251,0.477366,0.113943,1132400
31-12-1970,0.477366,0.477366,0.465021,0.469136,0.111979,1397000
04-01-1971,0.481481,0.493827,0.481481,0.485597,0.115908,729000
05-01-1971,0.485597,0.502058,0.485597,0.497942,0.118855,494400
06-01-1971,0.497942,0.514403,0.497942,0.497942,0.118855,813800
07-01-1971,0.502058,0.522634,0.502058,0.522634,0.124749,996200
08-01-1971,0.522634,0.555556,0.518519,0.547325,0.130642,1992600
11-01-1971,0.547325,0.572016,0.54321,0.555556,0.132607,1646000
12-01-1971,0.572016,0.609053,0.572016,0.609053,0.145376,3799200
13-01-1971,0.609053,0.62963,0.609053,0.609053,0.145376,4218600
14-01-1971,0.609053,0.621399,0.596708,0.617284,0.147341,2466200
15-01-1971,0.617284,0.621399,0.600823,0.609053,0.145376,1557800
18-01-1971,0.609053,0.613169,0.592593,0.596708,0.142429,1688600
19-01-1971,0.592593,0.592593,0.576132,0.584362,0.139483,1375400
20-01-1971,0.584362,0.588477,0.576132,0.580247,0.1385,899000
21-01-1971,0.580247,0.592593,0.576132,0.588477,0.140465,2651400
22-01-1971,0.588477,0.604938,0.588477,0.604938,0.144394,1342200
25-01-1971,0.604938,0.604938,0.592593,0.596708,0.142429,765200
26-01-1971,0.596708,0.609053,0.592593,0.592593,0.141447,1199000
27-01-1971,0.592593,0.604938,0.584362,0.596708,0.142429,1636400
28-01-1971,0.596708,0.63786,0.596708,0.62963,0.150288,2316800
29-01-1971,0.62963,0.641975,0.62963,0.641975,0.154039,1770200
01-02-1971,0.641975,0.691358,0.641975,0.687243,0.164901,3186000
02-02-1971,0.687243,0.691358,0.670782,0.679012,0.162926,1670400
03-02-1971,0.679012,0.679012,0.658436,0.662551,0.158976,1494200
04-02-1971,0.662551,0.674897,0.662551,0.674897,0.161939,1354400
05-02-1971,0.674897,0.72428,0.670782,0.711934,0.170826,2520800
08-02-1971,0.720165,0.794239,0.720165,0.786008,0.188599,3833000
09-02-1971,0.786008,0.81893,0.728395,0.73251,0.175763,4556000
10-02-1971,0.73251,0.806584,0.73251,0.786008,0.188599,3000800
11-02-1971,0.786008,0.798354,0.781893,0.790123,0.189587,1314800
12-02-1971,0.790123,0.802469,0.777778,0.777778,0.186625,1500200
16-02-1971,0.777778,0.790123,0.769547,0.773663,0.185637,1557800
17-02-1971,0.753086,0.753086,0.728395,0.73251,0.175763,1788600
18-02-1971,0.73251,0.73251,0.707819,0.707819,0.169838,1737200
19-02-1971,0.707819,0.707819,0.687243,0.687243,0.164901,1305800
22-02-1971,0.687243,0.699588,0.658436,0.687243,0.164901,2089800
23-02-1971,0.687243,0.73251,0.683128,0.73251,0.175763,1348400
24-02-1971,0.73251,0.765432,0.73251,0.736625,0.17675,838200
25-02-1971,0.73251,0.73251,0.695473,0.703704,0.168851,1169000
26-02-1971,0.703704,0.707819,0.691358,0.699588,0.167863,516000
01-03-1971,0.716049,0.753086,0.716049,0.753086,0.1807,1011000
02-03-1971,0.757202,0.773663,0.757202,0.769547,0.18465,962400
03-03-1971,0.765432,0.765432,0.740741,0.740741,0.177738,701000
04-03-1971,0.740741,0.757202,0.728395,0.757202,0.181687,567200
05-03-1971,0.757202,0.773663,0.748971,0.773663,0.185637,1235600
08-03-1971,0.773663,0.773663,0.757202,0.757202,0.181687,646400
09-03-1971,0.757202,0.765432,0.757202,0.757202,0.181687,588800
10-03-1971,0.757202,0.765432,0.748971,0.757202,0.181687,695000
11-03-1971,0.757202,0.769547,0.753086,0.757202,0.181687,674000
12-03-1971,0.757202,0.757202,0.740741,0.753086,0.1807,552600
15-03-1971,0.753086,0.765432,0.744856,0.748971,0.179712,765200
16-03-1971,0.748971,0.769547,0.748971,0.757202,0.181687,729000
17-03-1971,0.757202,0.765432,0.748971,0.761317,0.182675,834600
18-03-1971,0.761317,0.765432,0.72428,0.728395,0.174775,911000
19-03-1971,0.720165,0.720165,0.679012,0.699588,0.167863,4097000
22-03-1971,0.699588,0.703704,0.670782,0.695473,0.166876,2377800
23-03-1971,0.695473,0.703704,0.687243,0.695473,0.166876,1585200
24-03-1971,0.695473,0.740741,0.695473,0.716049,0.171813,2199000
25-03-1971,0.703704,0.703704,0.658436,0.695473,0.166876,6247800
26-03-1971,0.691358,0.691358,0.674897,0.679012,0.162926,1548800
29-03-1971,0.662551,0.662551,0.633745,0.641975,0.154039,3013200
30-03-1971,0.63786,0.63786,0.613169,0.633745,0.152064,1770200
31-03-1971,0.641975,0.687243,0.641975,0.683128,0.163914,2180600
01-04-1971,0.683128,0.683128,0.666667,0.679012,0.162926,749600
02-04-1971,0.679012,0.687243,0.674897,0.687243,0.164901,564600
05-04-1971,0.691358,0.703704,0.691358,0.695473,0.166876,761600
06-04-1971,0.695473,0.703704,0.695473,0.703704,0.168851,771200
07-04-1971,0.703704,0.711934,0.695473,0.703704,0.168851,968400
08-04-1971,0.703704,0.720165,0.695473,0.716049,0.171813,1154000
12-04-1971,0.716049,0.72428,0.711934,0.711934,0.170826,710400
13-04-1971,0.711934,0.716049,0.699588,0.707819,0.169838,1093400
14-04-1971,0.707819,0.748971,0.703704,0.748971,0.179712,1858800
15-04-1971,0.748971,0.765432,0.740741,0.761317,0.182675,1652400
16-04-1971,0.757202,0.757202,0.736625,0.736625,0.17675,1476000
19-04-1971,0.740741,0.757202,0.740741,0.757202,0.181687,1366400
20-04-1971,0.757202,0.765432,0.728395,0.728395,0.174775,1117800
21-04-1971,0.728395,0.744856,0.711934,0.740741,0.177738,999000
22-04-1971,0.744856,0.757202,0.744856,0.748971,0.179712,1053200
23-04-1971,0.748971,0.761317,0.744856,0.761317,0.182675,895400
26-04-1971,0.765432,0.802469,0.765432,0.798354,0.191562,2848800
27-04-1971,0.798354,0.806584,0.769547,0.777778,0.186625,2238200
28-04-1971,0.777778,0.790123,0.777778,0.781893,0.187612,1312200
29-04-1971,0.786008,0.802469,0.786008,0.794239,0.190574,2101800
30-04-1971,0.786008,0.786008,0.757202,0.769547,0.185418,1071800
03-05-1971,0.769547,0.773663,0.757202,0.761317,0.183435,585800
04-05-1971,0.761317,0.781893,0.757202,0.765432,0.184426,680400
05-05-1971,0.765432,0.786008,0.761317,0.786008,0.189384,1190600
06-05-1971,0.786008,0.802469,0.773663,0.781893,0.188392,1642800
07-05-1971,0.781893,0.786008,0.757202,0.781893,0.188392,828800
10-05-1971,0.781893,0.790123,0.769547,0.769547,0.185418,853200
